Unique ID,Manufacturer Name,Model Number,Category Description,Company ID,,COMPANY_NAME,COMPANY_ID
21429,Geddis Inc,1211X,Washers,,,,
21430,Gendex Dental Systems,,Radiographic Table Systems,,,,
21431,Gendex Dental Systems,,X-ray Film Cassette Holders,,,,
21432,GENERAL EL,WMR04BAPBBB,REFRIGERATOR,,,,
21433,GENERAL ELECTRIC,ZFOOMPH,X-ray Generators,,,,
21434,GENERAL ELECTRIC,2224559,Radiographic/Fluoroscopic Units,,,,
21435,GENERAL ELECTRIC,FUM5SNWW,Freezers,,,,
21436,GENERAL ELECTRIC,CLab Plus 96,General,,,,
21437,GENERAL ELECTRIC,Discovery,X-ray Tube Assemblies,,,,
21438,GENERAL ELECTRIC,AW Work Station,Image Storage Devices,,,,
21439,GENERAL ELECTRIC,,ESI,,,,
21440,GENERAL ELECTRIC,7-2810H,VIS,,,,
21441,GENERAL ELECTRIC,46-315161G1,Radiographic Units,,,,
21442,GENERAL ELECTRIC,Logiq 7,ULTRASOUND,,,,
21443,GENERAL ELECTRIC,Venue 40,ULTRASOUND,,,,
21444,GENERAL ELECTRIC,259CX-A,Monitors,,,,
21445,GENERAL ELECTRIC,259CX-A,Monitors,,,,
21446,GENERAL ELECTRIC,259CX-A,Monitors,,,,
21447,GENERAL ELECTRIC,JES1136WL01,General,,,,
21448,GENERAL ELECTRIC,106808,General,,,,
21449,General Electric Medical Systems,MAC 5000,Electrocardiographs,,,,
21450,GENERAL PHYSIOTHERAPY INC,VS,Airway Clearance Units,,,,
21451,GENERAL PHYSIOTHERAPY INC,VSPED,Airway Clearance Units,,,,
21452,General Physiotherapy Inc,G 5 Vibracare,Percussors,,,,
21453,General Physiotherapy Inc,GK 3,Percussors,,,,
21454,General Physiotherapy Inc,G 5 VIBROMATIC,Percussors,,,,
21455,General Physiotherapy Inc,G 5 VIBROMATIC,Percussors,,,,
21456,General Physiotherapy Inc,G 5 VIBROMATIC,Percussors,,,,
21457,General Physiotherapy Inc,G 5 VIBROMATIC,Percussors,,,,
21458,General Physiotherapy Inc,GK-3,Airway Clearance Units,,,,
21459,General Physiotherapy Inc,GK-3,Airway Clearance Units,,,,
21460,General Physiotherapy Inc,GK-3,Airway Clearance Units,,,,
21461,General Physiotherapy Inc,GK-3,Airway Clearance Units,,,,
21462,General Physiotherapy Inc,G 5 VIBROMATIC,Percussors,,,,
21463,General Physiotherapy Inc,G 5 VIBROMATIC,Percussors,,,,
21464,General Physiotherapy Inc,G 5 VIBROMATIC,Percussors,,,,
21465,General Physiotherapy Inc,G 5 VIBROMATIC,Percussors,,,,
21466,General Physiotherapy Inc,G 5 VIBROMATIC,Percussors,,,,
21467,General Physiotherapy Inc,G 5 VIBROMATIC,Percussors,,,,
21468,General Physiotherapy Inc,G 5 VIBROMATIC,Percussors,,,,
21469,General Physiotherapy Inc,G 5 VIBROMATIC,Percussors,,,,
21470,General Physiotherapy Inc,G 5 VIBROMATIC,Percussors,,,,
21471,General Physiotherapy Inc,G 5 VIBROMATIC,Percussors,,,,
21472,Generic Medical Devices (USA),NS-3A,Stimulators,,,,
21473,Generic Medical Devices (USA),0-30 PSI Gauge,Test Equipment,,,,
21474,Generic Medical Devices (USA),0-30 PSI Gauge,Test Equipment,,,,
21475,Genesis BPS,CM735,Scales,,,,
21476,Genesis BPS,CM735A,Scales,,,,
21477,Genesis BPS,CM735A,Scales,,,,
21478,Genesis BPS,CM735A,Scales,,,,
21479,Genesis BPS,CM735,Scales,,,,
21480,Genesis BPS,CM735A,Scales,,,,
21481,Genesis BPS,CM735A,Scales,,,,
21482,Genesis BPS,CM735A,Scales,,,,
21483,Genesis BPS,CM735,Scales,,,,
21484,Genesis BPS,CM735A,Scales,,,,
21485,Genesis BPS,CM735A,Scales,,,,
21486,Genesis BPS,CM735A,Scales,,,,
21487,Genesis BPS,CM735A,Scales,,,,
21488,Genesis BPS,CM735A,Scales,,,,
21489,Genesis BPS,CM735,Scales,,,,
21490,Genesis BPS,CM735,Scales,,,,
21491,Genesis BPS,CM735,Scales,,,,
21492,Genesis BPS,CM735,Scales,,,,
21493,Genesis BPS,CM735A,Scales,,,,
21494,Genesis BPS,CM735A,Scales,,,,
21495,GENICON,FLUID MANAGMENT,"PUMP, IRRIGATION",,,,
21496,GENICON,FLUID MANAGMENT,"PUMP, IRRIGATION",,,,
21497,GE-OHMEDA MEDICAL DIVISIO,ISU,"REGULATOR, SUCTION",,,,
21498,GE-OHMEDA MEDICAL DIVISIO,ISU,"REGULATOR, SUCTION",,,,
21499,GE-OHMEDA MEDICAL DIVISIO,BILI METER II,Bilirubinometers,,,,
21500,GE-OHMEDA MEDICAL DIVISIO,BILIBLANKET +,"LIGHT, PHOTOTHERAPY",,,,
21501,GE-OHMEDA MEDICAL DIVISIO,GIRAFFE OMNIBED,"WARMER, NEONATAL",,,,
21502,GE-OHMEDA MEDICAL DIVISIO,GIRAFFE OMNIBED,"WARMER, NEONATAL",,,,
21503,GE-OHMEDA MEDICAL DIVISIO,SPOT PT,"LIGHT, PHOTOTHERAPY",,,,
21504,GE-OHMEDA MEDICAL DIVISIO,SPOT PT,"LIGHT, PHOTOTHERAPY",,,,
21505,GE-OHMEDA MEDICAL DIVISIO,SPOT PT,"LIGHT, PHOTOTHERAPY",,,,
21506,GE-OHMEDA MEDICAL DIVISIO,SPOT PT,"LIGHT, PHOTOTHERAPY",,,,
21507,GE-OHMEDA MEDICAL DIVISIO,SPOT PT,"LIGHT, PHOTOTHERAPY",,,,
21508,GE-OHMEDA MEDICAL DIVISIO,SPOT PT,"LIGHT, PHOTOTHERAPY",,,,
21509,GE-OHMEDA MEDICAL DIVISIO,GIRAFFE INCUBATOR,"WARMER, NEONATAL",,,,
21510,GE-OHMEDA MEDICAL DIVISIO,GIRAFFE OMNIBED,"WARMER, NEONATAL",,,,
21511,GE-OHMEDA MEDICAL DIVISIO,GIRAFFE OMNIBED,"WARMER, NEONATAL",,,,
21512,GE-OHMEDA MEDICAL DIVISIO,GIRAFFE OMNIBED,"WARMER, NEONATAL",,,,
21513,GE-OHMEDA MEDICAL DIVISIO,GIRAFFE INCUBATOR,"WARMER, NEONATAL",,,,
21514,GE-OHMEDA MEDICAL DIVISIO,GIRAFFE OMNIBED,"WARMER, NEONATAL",,,,
21515,GE-OHMEDA MEDICAL DIVISIO,SPOT PT,"LIGHT, PHOTOTHERAPY",,,,
21516,GE-OHMEDA MEDICAL DIVISIO,SPOT PT,"LIGHT, PHOTOTHERAPY",,,,
21517,GE-OHMEDA MEDICAL DIVISIO,GIRAFFE OMNIBED,"WARMER, NEONATAL",,,,
21518,GE-OHMEDA MEDICAL DIVISIO,GIRAFFE OMNIBED,"WARMER, NEONATAL",,,,
21519,GE-OHMEDA MEDICAL DIVISIO,GIRAFFE OMNIBED,"WARMER, NEONATAL",,,,
21520,GE-OHMEDA MEDICAL DIVISIO,SPOT PT,"LIGHT, PHOTOTHERAPY",,,,
21521,GE-OHMEDA MEDICAL DIVISIO,GIRAFFE OMNIBED,"WARMER, NEONATAL",,,,
21522,GE-OHMEDA MEDICAL DIVISIO,SPOT PT,"LIGHT, PHOTOTHERAPY",,,,
21523,GE-OHMEDA MEDICAL DIVISIO,BILISOFT LED,"LIGHT, PHOTOTHERAPY",,,,
21524,GE-OHMEDA MEDICAL DIVISIO,BILISOFT LED,"LIGHT, PHOTOTHERAPY",,,,
21525,GE-OHMEDA MEDICAL DIVISIO,SHUTTLE,"WARMER, NEONATAL",,,,
21526,GE-OHMEDA MEDICAL DIVISIO,BILISOFT LED,"LIGHT, PHOTOTHERAPY",,,,
21527,GE-OHMEDA MEDICAL DIVISIO,BILISOFT LED,"LIGHT, PHOTOTHERAPY",,,,
21528,GE-OHMEDA MEDICAL DIVISIO,BILISOFT LED,"LIGHT, PHOTOTHERAPY",,,,
21529,Getinge USA Inc,5624,Warming Units,,,,
21530,Getinge USA Inc,L 520,Lights,,,,
21531,Getinge USA Inc,5624,Warming Units,,,,
21532,Getinge USA Inc,88 Series,Washer/Sterilizing Units,,,,
21533,Getinge USA Inc,88 Series,Washer/Sterilizing Units,,,,
21534,Getinge USA Inc,NTB2000,Lifts,,,,
21535,Getinge USA Inc,NTB2000,Lifts,,,,
21536,Getinge USA Inc,NTB2000,Lifts,,,,
21537,Getinge USA Inc,NTB2000,Lifts,,,,
21538,Getinge USA Inc,NTB2000,Lifts,,,,
21539,Getinge USA Inc,NTB2000,Lifts,,,,
21540,Getinge USA Inc,NTB2000,Lifts,,,,
21541,Getinge USA Inc,NTB2000,Lifts,,,,
21542,Getinge USA Inc,NTB2000,Lifts,,,,
21543,Getinge USA Inc,NTB2000,Lifts,,,,
21544,Getinge USA Inc,NTB2000,Lifts,,,,
21545,Getinge USA Inc,NTB2000,Lifts,,,,
21546,Getinge USA Inc,NTB2000,Lifts,,,,
21547,GF Health Products Inc,,Lights,,,,
21548,GF Health Products Inc,,Lights,,,,
21549,GF Health Products Inc,,Lights,,,,
21550,GF Health Products Inc,,Lights,,,,
21551,GF Health Products Inc,,Lights,,,,
21552,GF Health Products Inc,,Lights,,,,
21553,GF Health Products Inc,11350,Non-Medical Equipment,,,,
21554,GG & B Co,QuickSlide PL,Slide Stainers,,,,
21555,Global Med Technologies Inc,Vaser,Aspirators,,,,
21556,Global Med Technologies Inc,VentX,Aspirators,,,,
21557,Global Med Technologies Inc,Vaser,Aspirators,,,,
21558,Global Med Technologies Inc,Vaser,Aspirators,,,,
21559,Global Surgical Corp,Maxi Chair,Chairs,,,,
21560,GOOD LITE CO,A,SIGHT BOX,,,,
21561,GOOD LITE CO,800,SIGHT BOX,,,,
21562,GORDEN,81A,PROJECTOR,,,,
21563,GPX,,ESI,,,,
21564,GRAFCO,GRAFCO,LIGHT SOURCE,,,,
21565,GRAHAM FIELD,NA,"LIGHT, EXAM",,,,
21566,GRAHAM FIELD,NA,"LIGHT, EXAM",,,,
21567,GRAHAM FIELD,,"LIGHT, EXAM",,,,
21568,GRAHAM FIELD,,"LIGHT, EXAM",,,,
21569,GRAHAM FIELD,,"LIGHT, EXAM",,,,
21570,GRAHAM FIELD,,"LIGHT, EXAM",,,,
21571,GRAHAM FIELD,,"LIGHT, EXAM",,,,
21572,GRAHAM FIELD,NA,"LIGHT, EXAM",,,,
21573,GRAHAM FIELD,NA,"LIGHT, EXAM",,,,
21574,GRAHAM FIELD,NA,"LIGHT, EXAM",,,,
21575,GRAHAM FIELD,NA,"LIGHT, EXAM",,,,
21576,GRAHAM FIELD,NA,"LIGHT, EXAM",,,,
21577,GRAHAM FIELD,TR-145,LIGHT SOURCE,,,,
21578,GRAHAM FIELD,,"LIGHT, EXAM",,,,
21579,GRAHAM FIELD,,"LIGHT, EXAM",,,,
21580,GRAHAM FIELD,,"LIGHT, EXAM",,,,
21581,GRAHAM FIELD,,"LIGHT, EXAM",,,,
21582,GRAHAM FIELD,,"LIGHT, EXAM",,,,
21583,Graham Field Inc.,N/A,Lights,,,,
21584,Graham Field Inc.,2200,Lights,,,,
21585,GRAINGERS,Various,OUTLET INTEGRITY,,,,
21586,GRAMS MEDICAL,S-300,"PUMP, VACCUM",,,,
21587,GRAMS MEDICAL,S-300,"PUMP, VACCUM",,,,
21588,GRAMS MEDICAL,VC2,"PUMP, VACCUM",,,,
21589,GRAMS MEDICAL,5-300,"VACUUM, CAST",,,,
21590,Grason Stadle,GSI 37,Audiometers,,,,
21591,GRASON-STADLER,GSI-38V4,Audiometers,,,,
21592,GRASON-STADLER,GSI-38V4,Audiometers,,,,
21593,GRASON-STADLER,GSI-38V4,Audiometers,,,,
21594,GRASON-STADLER,GSI-38V4,Audiometers,,,,
21595,GRASON-STADLER,GSI-38V4,Audiometers,,,,
21596,GRASON-STADLER,GSI-38V4,Audiometers,,,,
21597,GRASS,F-EZM5,"METER, IMPEDANCE",,,,
21598,GRASS,F-EZM5,"METER, IMPEDANCE",,,,
21599,GRASS,F-EZM5,"METER, IMPEDANCE",,,,
21600,Guidant,3120 - Zoom Latitude Prgramming System,"PROGRAMMER, PACER",,,,
21601,Guidant,3120,"PROGRAMMER, PACER",,,,
21602,Guidant,2920,"PROGRAMMER, PACER",,,,
21603,Guth Laboratories,4-Oct,Calibrators,,,,
21604,GyroTools LLC,G 3 Workstation,Electrosurgical Units,,,,
21605,GyroTools LLC,Cyber Wand,Lithotripters,,,,
21606,GyroTools LLC,VC 10,Aspirators,,,,
21607,GyroTools LLC,BC 200,Electrosurgical Units,,,,
21608,GyroTools LLC,Invisio,Cameras,,,,
21609,GyroTools LLC,ALU 2 B,Light Sources,,,,
21610,GyroTools LLC,VC 10,Aspirators,,,,
21611,GyroTools LLC,PK SuperPulse,Electrosurgical Units,,,,
21612,GyroTools LLC,G 400,Electrosurgical Units,,,,
21613,GyroTools LLC,G 400,Electrosurgical Units,,,,
21614,GyroTools LLC,G 400,Electrosurgical Units,,,,
21615,GyroTools LLC,PK Diego,Electrosurgical Units,,,,
21616,GyroTools LLC,PK Diego,Electrosurgical Units,,,,
21617,GyroTools LLC,G 3 Workstation,Electrosurgical Units,,,,
21618,GyroTools LLC,M 3015 B,Physiologic Monitor Modules,,,,
21619,GyroTools LLC,PK SuperPulse,Electrosurgical Units,,,,
21620,GYRUS MEDICAL,VC-10,"PUMP, VACCUM",,,,
21621,GYRUS MEDICAL,777000,ESU,,,,
21622,GYRUS MEDICAL,744000,ESU,,,,
21623,GYRUS MEDICAL,ENT,"PUMP, ARTHROSCOPY",,,,
21624,GYRUS MEDICAL,IDC 1500,"CAMERA, VIDEO",,,,
21625,H&C weighing systems,ES202,Test Equipment,,,,
21626,Haag-Streit AG,BM 900,Slit Lamps,,,,
21627,Haag-Streit AG,OCTOPUS 301,Test Equipment,,,,
21628,Haemonetics Corp,Cell Saver 5 Plus,Autotransfusion Units,,,,
21629,Haemonetics Corp,07-022,Analyzers,,,,
21630,HAIER,HAIER,REFRIGERATOR,,,,
21631,HAIER,HSPO3WNAWW,REFRIGERATOR,,,,
21632,HAIER,,REFRIGERATOR,,,,
21633,HAIER,,REFRIGERATOR,,,,
21634,HAIER,HC46SF10SB,Refrigerators,,,,
21635,Hall Research,UU 2 X,Non-Medical Equipment,,,,
21636,Hall Research,U 97 Ultra 2 B S,Data Interface Units,,,,
21637,Hall Research,U 97 Ultra 2 B S,Data Interface Units,,,,
21638,Hall Research,U 97 Ultra 2 B S,Data Interface Units,,,,
21639,Hall Research,U 97 Ultra 2 B S,Data Interface Units,,,,
21640,Hall Research,U 97 Ultra 2 B S,Data Interface Units,,,,
21641,Hall Research,U 97 Ultra 2 B S,Data Interface Units,,,,
21642,Hall Research,U 97 Ultra 2 B S,Data Interface Units,,,,
21643,Hall Research,U 97 Ultra 2 B S,Data Interface Units,,,,
21644,Hall Research,U 97 Ultra 2 B S,Data Interface Units,,,,
21645,Hall Research,U 97 Ultra 2 B S,Data Interface Units,,,,
21646,Hall Research,U 97 Ultra 2 B S,Data Interface Units,,,,
21647,Hall Research,U 97 Ultra 2 B S,Data Interface Units,,,,
21648,Hall Research,U 97 Ultra 2 B R,Transmitter/Receiver Systems,,,,
21649,Hall Research,U 97 Ultra 2 B R,Transmitter/Receiver Systems,,,,
21650,Hall Research,U 97 Ultra 2 B R,Transmitter/Receiver Systems,,,,
21651,Hall Research,U 97 Ultra 2 B R,Transmitter/Receiver Systems,,,,
21652,Hall Research,U 97 Ultra 2 B R,Transmitter/Receiver Systems,,,,
21653,Hall Research,U 97 Ultra 2 B R,Transmitter/Receiver Systems,,,,
21654,Hall Research,U 97 Ultra 2 B R,Transmitter/Receiver Systems,,,,
21655,Hall Research,U 97 Ultra 2 B R,Transmitter/Receiver Systems,,,,
21656,Hall Research,U 97 Ultra 2 B R,Transmitter/Receiver Systems,,,,
21657,Hall Research,U 97 Ultra 2 B R,Transmitter/Receiver Systems,,,,
21658,Hall Research,U 97 Ultra 2 B R,Transmitter/Receiver Systems,,,,
21659,Hall Research,U 97 Ultra 2 B R,Transmitter/Receiver Systems,,,,
21660,Hamilton Avnet Electronics,E-Series,Tables,,,,
21661,HAMILTON BEACH,E193295,Non-Medical Equipment,,,,
21662,Hamilton Beach,toaster,General,,,,
21663,HAMILTON BELL,V6500,Centrifuges,,,,
21664,HAMILTON BELL,V6500,Centrifuges,,,,
21665,HAMILTON BELL,VANGUARD V6500,Centrifuges,,,,
21666,HAMILTON BELL,V6500,Centrifuges,,,,
21667,HAMILTON BELL,V6500,Centrifuges,,,,
21668,HAMILTON BELL,V6500,Centrifuges,,,,
21669,HAMILTON BELL,V6500,Centrifuges,,,,
21670,HAMILTON BELL,V6500,Centrifuges,,,,
21671,HAMILTON BELL,V6500,Centrifuges,,,,
21672,HAMILTON BELL,V6500,Centrifuges,,,,
21673,HAMILTON BELL,V6500,Centrifuges,,,,
21674,HAMILTON BELL,V6500,Centrifuges,,,,
21675,HAMILTON BELL,V6500,Centrifuges,,,,
21676,HAMILTON BELL,VANGUARD V6500,Centrifuges,,,,
21677,HAMILTON BELL,V6500,Centrifuges,,,,
21678,HAMILTON BELL,VANGUARD V6500,Centrifuges,,,,
21679,HAMILTON BELL,VANGUARD V6500,Centrifuges,,,,
21680,HAMILTON BELL,VANGUARD V6500,Centrifuges,,,,
21681,HAMILTON BELL,VANGUARD V6500,Centrifuges,,,,
21682,HAMILTON BELL,VANGUARD V6500,Centrifuges,,,,
21683,HAMILTON BELL,VANGUARD V6500,Centrifuges,,,,
21684,HAMILTON BELL,V6500,Centrifuges,,,,
21685,Hamilton Bell Co Inc,VanGuard V 6500,Centrifuges,,,,
21686,Hamilton Bell Co Inc,VanGuard V 6500,Centrifuges,,,,
21687,Hamilton Bell Co Inc,V6500,Centrifuges,,,,
21688,Hamilton Bell Co Inc,V6500,Centrifuges,,,,
21689,Hamilton Bell Co Inc,V6500,Centrifuges,,,,
21690,Hamilton Bell Co Inc,V6500,Centrifuges,,,,
21691,Hamilton Bell Co Inc,V6500,Centrifuges,,,,
21692,Hamilton Bell Co Inc,V6500,Centrifuges,,,,
21693,Hamilton Medical Furniture,,Tables,,,,
21694,Hamilton Medical Furniture,E SERIES,Tables,,,,
21695,Hamilton Medical Furniture,,Tables,,,,
21696,Hamilton Medical Furniture,,Tables,,,,
21697,Hamilton Medical Furniture,,Tables,,,,
21698,Hamilton Medical Furniture Corp,,Tables,,,,
21699,Hamilton Medical Furniture Corp,,Tables,,,,
21700,Hamilton Medical Furniture Corp,,Tables,,,,
21701,Hamilton Medical Furniture Corp,,Tables,,,,
21702,Hamilton Medical Furniture Corp,,Tables,,,,
21703,Hamilton Medical Furniture Corp,,Tables,,,,
21704,Hamilton Medical Furniture Corp,222,Tables,,,,
21705,Hamilton Medical Furniture Corp,222,Tables,,,,
21706,"HAMILTON, SEE MDT DIAGNOS",,"TABLE, EXAM",,,,
21707,"HAMILTON, SEE MDT DIAGNOS",,"TABLE, EXAM",,,,
21708,"HAMILTON, SEE MDT DIAGNOS",NA,"TABLE, EXAM",,,,
21709,"HAMILTON, SEE MDT DIAGNOS",234G,"TABLE, EXAM",,,,
21710,"HAMILTON, SEE MDT DIAGNOS",TIARA,"TABLE, EXAM",,,,
21711,"HAMILTON, SEE MDT DIAGNOS",,"TABLE, EXAM",,,,
21712,"HAMILTON, SEE MDT DIAGNOS",IMAGE 1K3 Model #01K005C05,"TABLE, EXAM",,,,
21713,"HAMILTON, SEE MDT DIAGNOS",TIARA,"TABLE, EXAM",,,,
21714,"HAMILTON, SEE MDT DIAGNOS",TIARA,"TABLE, EXAM",,,,
21715,"HAMILTON, SEE MDT DIAGNOS",E-SERIES,"TABLE, EXAM",,,,
21716,Handler Mfg Co Inc,700,Grinders,,,,
21717,Handler Mfg Co Inc,700,Grinders,,,,
21718,Handler Mfg Co Inc,26A,Drilling Machines,,,,
21719,Handler Mfg Co Inc,SYNCRO TORQUE II,Drilling Machines,,,,
21720,HANOVA,910,"LIGHT, EXAM",,,,
21721,HARRIS/LANIER,,ESI,,,,
21722,HARVEST TECHNOLOGIES CORP,SMP2-115,Centrifuges,,,,
21723,HASCO,24 VOLT,Beds,,,,
21724,HASCO,93-1036,Beds,,,,
21725,HAUSMAN,IC88,"TABLE, EXAM",,,,
21726,HAUSMAN,IC88,"TABLE, EXAM",,,,
21727,HAUSTED,VFC42900,Chairs,,,,
21728,HEALTH EDCO INC,BSE,TRANSLUMINATION BASE,,,,
21729,Health O Meter,524KL,"SCALE, PATIENT",,,,
21730,Health O Meter,524KL,SCALE,,,,
21731,"HEALTH O METER, INC.",550KL,Scales,,,,
21732,"HEALTH O METER, INC.",550KL,Scales,,,,
21733,"HEALTH O METER, INC.",Pro Series,SCALE,,,,
21734,HEALTH TECH,,"ANALYZER, RESTING METABOLIC RATE",,,,
21735,HEALTH TECH,BODY GEM,"ANALYZER, RESTING METABOLIC RATE",,,,
21736,Healthdyne Technologies Inc.,8130,Amplifier,,,,
21737,Healthdyne Technologies Inc.,8130,Amplifier,,,,
21738,Healthometer,1522 DPD,Scales,,,,
21739,Healthometer,500 KL,Scales,,,,
21740,Healthometer,Pro Plus,Scales,,,,
21741,Healthometer,320 KL,Scales,,,,
21742,Healthometer,349KLX,Scales,,,,
21743,Healthometer,349KLX,Scales,,,,
21744,Healthometer,349KLX,Scales,,,,
21745,Healthometer,349KLX,Scales,,,,
21746,Healthometer,349KLX,Scales,,,,
21747,Healthometer,349KLX,Scales,,,,
21748,Healthometer,349KLX,Scales,,,,
21749,Healthometer,349KLX,Scales,,,,
21750,Healthometer,349KLX,Scales,,,,
21751,Healthometer,349KLX,Scales,,,,
21752,Healthometer,349KLX,Scales,,,,
21753,Healthometer,349KLX,Scales,,,,
21754,Healthometer,349KLX,Scales,,,,
21755,Healthometer,349KLX,Scales,,,,
21756,Healthometer,349KLX,Scales,,,,
21757,Healthometer,349KLX,Scales,,,,
21758,Healthometer,349KLX,Scales,,,,
21759,Healthometer,349KLX,Scales,,,,
21760,Healthometer,349KLX,Scales,,,,
21761,Healthometer,349KLX,Scales,,,,
21762,Healthometer,349KLX,Scales,,,,
21763,Healthometer,349KLX,Scales,,,,
21764,HEALTHOMETER,152-001,SCALE,,,,
21765,HEALTHOMETER,500,SCALE,,,,
21766,HEALTHOMETER,500,SCALE,,,,
21767,HEALTHOMETER,500,SCALE,,,,
21768,Health-o-meter,Doctor's Scale,Scales,,,,
21769,Health-o-meter,553KL,Scales,,,,
21770,Health-o-meter,553KL,Scales,,,,
21771,HEART RATE INC.,VERSACLIMBER,CLIMBER,,,,
21772,HEART TECHNOLOGY,RC5000,Angioplasty Systems,,,,
21773,Heine USA Ltd,EN 100,Ophthalmoscope/Otoscopes,,,,
21774,HELENA LABORATORIES,PF48,MIXER,,,,
21775,Helio Medical Supplies,Firard IIP,Warmers,,,,
21776,Helmer,PC900,"INCUBATOR, SPECIMIN",,,,
21777,Helmer,Ultra-CW,Centrifuges,,,,
21778,Helmer,Ultra-CW,Centrifuges,,,,
21779,HELMER,Ultra-CW,Centrifuges,,,,
21780,Helmer,DH8,"INCUBATOR, SPECIMIN",,,,
21781,Helmer,DH8,"INCUBATOR, SPECIMIN",,,,
21782,Helmer,2001FS,"INCUBATOR, SPECIMIN",,,,
21783,Helmer Labs Incorporated,Mikro 20 (2004-01),Centrifuges,,,,
21784,Helmer Labs Incorporated,EBA 21 (1004-01),Centrifuges,,,,
21785,Helmer Labs Incorporated,EBA 21 (1004-01),Centrifuges,,,,
21786,Helmer Labs Incorporated,DH8,Baths,,,,
21787,Helmer Labs Incorporated,PF48i,Shakers,,,,
21788,Helmer Labs Incorporated,PF48i,Shakers,,,,
21789,Helmer Labs Incorporated,100i,Incubators,,,,
21790,Helmer Labs Incorporated,PF15i,Mixers,,,,
21791,"HELMER LABS, INC.",4,Mixers,,,,
21792,"HELMER LABS, INC.",PF900i,Incubators,,,,
21793,Helmer Scientific,PC 3200 I,Incubators,,,,
21794,Helmer Scientific,PF 96,Mixers,,,,
21795,Helmer Scientific,PF 96,Mixers,,,,
21796,Helmer Scientific,DH 8,Baths,,,,
21797,Helmer Scientific,i Series,Refrigerators,,,,
21798,Helmer Scientific,i Series,Refrigerators,,,,
21799,Helmer Scientific,i Series,Refrigerators,,,,
21800,Helmer Scientific,PC 100,Incubators,,,,
21801,Helmer Scientific,Horizon Ref,Refrigerators,,,,
21802,Helmer Scientific,DH-8,Warming Units,,,,
21803,Helmer Scientific,PC1200H,Analyzers,,,,
21804,Helmer Scientific,PC1200H,Incubators,,,,
21805,Helmer Scientific,PF96H,Mixers,,,,
21806,Helmer Scientific,PFS84,Laboratory Rotators,,,,
21807,Helmer Scientific,PFS84,Laboratory Rotators,,,,
21808,Helmer Scientific,PC2200,Incubators,,,,
21809,Helmer Scientific,DH 8,Baths,,,,
21810,Helmer Scientific,Horizon Ref,Refrigerators,,,,
21811,Helmer Scientific,Horizon Ref,Refrigerators,,,,
21812,Helmer Scientific,Horizon Ref,Refrigerators,,,,
21813,Helmer Scientific,Horizon Freezer,Freezers,,,,
21814,Helmer Scientific,Horizon Ref,Refrigerators,,,,
21815,Helmer Scientific,Horizon Freezer,Freezers,,,,
21816,Helmer Scientific,Horizon Freezer,Freezers,,,,
21817,Helmer Scientific,Horizon Ref,Refrigerators,,,,
21818,Helmer Scientific,Horizon Freezer,Freezers,,,,
21819,Helmer Scientific,Horizon Ref,Refrigerators,,,,
21820,Helmer Scientific,HB 105,Refrigerators,,,,
21821,HEMOCUE,HEMOCUE,Hemoglobinometers,,,,
21822,HEMOCUE,HEMOCUE,Hemoglobinometers,,,,
21823,HEMOCUE,HB201T,Analyzers,,,,
21824,HEMOCUE,HB201+,Analyzers,,,,
21825,HEMOCUE,HB201+,Analyzers,,,,
21826,HEMOCUE,Hb 201+,Analyzers,,,,
21827,HEMOCUE,Hb 201+,Analyzers,,,,
21828,HEMOCUE,HB 201,Analyzers,,,,
21829,HEMOCUE,B Hemoglobin,Photometers,,,,
21830,HEMOCUE,Unknown,Hemoglobinometers,,,,
21831,HEMOCUE,Hb 201+,Analyzers,,,,
21832,HemoCue AB,HB 201 +,Analyzers,,,,
21833,HemoCue AB,HB201+,Analyzers,,,,
21834,HemoCue AB,HB201+,Analyzers,,,,
21835,HemoCue AB,HB201+,Analyzers,,,,
21836,HemoCue AB,HB201+,Analyzers,,,,
21837,HemoCue AB,HB201+,Analyzers,,,,
21838,HemoCue AB,HB201+,Analyzers,,,,
21839,HemoCue AB,HB201+,Analyzers,,,,
21840,HemoCue AB,HB201+,Analyzers,,,,
21841,HemoCue AB,HB201+,Analyzers,,,,
21842,HemoCue AB,HB201 DM,Analyzers,,,,
21843,HemoCue AB,HB 201+,Analyzers,,,,
21844,HEMOCUE INC.,HEMOCUE,PHOTOMETER,,,,
21845,Hemostatix Medical Technologies LLC,Precision 8400,Electrosurgical Units,,,,
21846,Hemostatix Medical Technologies LLC,Precision 8400,Knives,,,,
21847,HENLEY HEALTHCARE,110D,Warming Units,,,,
21848,HENLEY INTERNATIONAL INC,TRUTRAC,"TABLE, TRACTION",,,,
21849,HENLEY INTERNATIONAL INC,TRUTRAC,"TABLE, TRACTION",,,,
21850,HENLEY INTERNATIONAL INC,TRUTRAC,"TABLE, THERAPY",,,,
21851,HENLEY INTERNATIONAL INC,TRUTRAC,"TABLE, TRACTION",,,,
21852,HENLEY INTERNATIONAL INC,1433.902,"STIMULATOR, MUSCLE",,,,
21853,Henry Schein Inc.,C856,Centrifuges,,,,
21854,Henry Troemner LLC,Talboy Mixer,Mixers,,,,
21855,Henry Troemner LLC,Talboy Mixer,Mixers,,,,
21856,Henry Troemner LLC,Talboy Mixer,Mixers,,,,
21857,Henry Troemner LLC,Talboy Mixer,Mixers,,,,
21858,Henry Troemner LLC,Talboy Mixer,Mixers,,,,
